,Từ khóa,Chỉ số tài liệu,Tần số
1366,propel,289,1
1367,propel,343,1
1368,propel,452,4
1369,propel,623,1
1370,propel,941,1
1371,propel,967,1
1372,propel,1063,4
1373,propel,1064,1
1374,propel,1088,1
1375,propel,1089,1
1376,propel,1090,5
1377,propel,1091,9
1378,propel,1093,6
1379,propel,1094,3
1380,propel,1100,1
1381,propel,1110,2
1382,propel,1143,4
1383,propel,1161,1
1384,propel,1162,2
1385,propel,1163,5
1386,propel,1164,4
1387,propel,1165,1
1388,propel,1166,4
1389,propel,1172,2
1390,propel,1270,3
1391,propel,1291,1
1392,propel,1325,1
1393,propel,1350,1
1394,made,0,2
1395,made,3,1
1396,made,8,2
1397,made,9,1
1398,made,12,1
1399,made,13,2
1400,made,23,1
1401,made,27,1
1402,made,45,1
1403,made,48,2
1404,made,51,1
1405,made,54,1
1406,made,55,1
1407,made,63,1
1408,made,65,1
1409,made,69,1
1410,made,70,1
1411,made,73,1
1412,made,74,1
1413,made,77,1
1414,made,78,1
1415,made,79,1
1416,made,81,1
1417,made,82,1
1418,made,85,1
1419,made,95,1
1420,made,102,1
1421,made,108,1
1422,made,112,1
1423,made,116,2
1424,made,118,1
1425,made,123,1
1426,made,124,1
1427,made,127,1
1428,made,128,2
1429,made,129,1
1430,made,131,1
1431,made,138,1
1432,made,139,1
1433,made,148,1
1434,made,153,1
1435,made,155,1
1436,made,162,1
1437,made,166,1
1438,made,169,2
1439,made,171,1
1440,made,172,1
1441,made,174,2
1442,made,178,2
1443,made,183,1
1444,made,184,2
1445,made,186,1
1446,made,187,2
1447,made,189,1
1448,made,190,1
1449,made,192,1
1450,made,195,2
1451,made,198,5
1452,made,201,2
1453,made,202,1
1454,made,203,2
1455,made,204,1
1456,made,208,1
1457,made,211,1
1458,made,213,1
1459,made,215,1
1460,made,220,2
1461,made,221,1
1462,made,236,1
1463,made,239,1
1464,made,240,1
1465,made,243,2
1466,made,244,1
1467,made,246,1
1468,made,250,1
1469,made,251,1
1470,made,255,1
1471,made,259,1
1472,made,260,1
1473,made,264,1
1474,made,266,1
1475,made,271,1
1476,made,276,1
1477,made,278,1
1478,made,279,3
1479,made,288,1
1480,made,295,1
1481,made,299,1
1482,made,300,1
1483,made,302,1
1484,made,303,2
1485,made,305,1
1486,made,306,1
1487,made,314,2
1488,made,316,1
1489,made,317,2
1490,made,320,1
1491,made,326,1
1492,made,333,1
1493,made,342,1
1494,made,346,1
1495,made,353,1
1496,made,359,1
1497,made,363,1
1498,made,366,1
1499,made,369,1
1500,made,374,2
1501,made,379,1
1502,made,380,1
1503,made,381,1
1504,made,384,1
1505,made,389,1
1506,made,390,1
1507,made,398,1
1508,made,400,1
1509,made,405,1
1510,made,406,1
1511,made,409,1
1512,made,412,1
1513,made,420,3
1514,made,430,1
1515,made,432,1
1516,made,441,2
1517,made,442,1
1518,made,448,1
1519,made,463,2
1520,made,465,1
1521,made,473,1
1522,made,475,1
1523,made,478,1
1524,made,481,1
1525,made,490,1
1526,made,505,1
1527,made,512,1
1528,made,513,1
1529,made,515,1
1530,made,537,1
1531,made,545,2
1532,made,549,1
1533,made,555,1
1534,made,560,2
1535,made,566,1
1536,made,568,1
1537,made,574,1
1538,made,582,1
1539,made,584,1
1540,made,587,1
1541,made,592,1
1542,made,593,1
1543,made,596,1
1544,made,597,1
1545,made,599,2
1546,made,600,1
1547,made,604,1
1548,made,607,1
1549,made,611,1
1550,made,624,2
1551,made,630,1
1552,made,633,1
1553,made,634,1
1554,made,635,3
1555,made,639,4
1556,made,655,1
1557,made,656,1
1558,made,657,2
1559,made,662,1
1560,made,669,1
1561,made,677,1
1562,made,678,1
1563,made,685,1
1564,made,687,1
1565,made,691,2
1566,made,692,2
1567,made,693,2
1568,made,694,3
1569,made,695,1
1570,made,700,1
1571,made,709,1
1572,made,710,2
1573,made,711,1
1574,made,712,1
1575,made,715,1
1576,made,720,2
1577,made,721,1
1578,made,722,1
1579,made,724,3
1580,made,726,1
1581,made,745,1
1582,made,748,1
1583,made,752,1
1584,made,754,1
1585,made,756,2
1586,made,759,2
1587,made,760,1
1588,made,767,1
1589,made,772,1
1590,made,780,2
1591,made,781,2
1592,made,784,1
1593,made,790,1
1594,made,791,1
1595,made,793,2
1596,made,794,1
1597,made,796,2
1598,made,797,1
1599,made,799,1
1600,made,800,1
1601,made,804,1
1602,made,806,1
1603,made,807,4
1604,made,809,2
1605,made,810,2
1606,made,813,1
1607,made,824,1
1608,made,826,1
1609,made,828,1
1610,made,829,1
1611,made,843,1
1612,made,844,1
1613,made,846,2
1614,made,858,1
1615,made,860,1
1616,made,862,1
1617,made,864,1
1618,made,875,1
1619,made,891,2
1620,made,892,1
1621,made,898,1
1622,made,899,1
1623,made,900,1
1624,made,902,1
1625,made,903,3
1626,made,904,2
1627,made,910,2
1628,made,916,1
1629,made,920,1
1630,made,921,1
1631,made,923,1
1632,made,927,2
1633,made,928,1
1634,made,931,1
1635,made,940,1
1636,made,946,1
1637,made,955,1
1638,made,960,2
1639,made,966,1
1640,made,967,1
1641,made,969,1
1642,made,970,1
1643,made,971,1
1644,made,973,1
1645,made,976,1
1646,made,977,1
1647,made,978,1
1648,made,980,1
1649,made,984,1
1650,made,990,1
1651,made,991,2
1652,made,992,1
1653,made,995,2
1654,made,996,2
1655,made,999,1
1656,made,1001,1
1657,made,1003,1
1658,made,1009,1
1659,made,1013,2
1660,made,1014,1
1661,made,1018,4
1662,made,1021,1
1663,made,1038,2
1664,made,1039,1
1665,made,1042,1
1666,made,1046,1
1667,made,1062,1
1668,made,1063,1
1669,made,1064,1
1670,made,1065,1
1671,made,1070,1
1672,made,1075,2
1673,made,1079,1
1674,made,1085,1
1675,made,1086,1
1676,made,1091,1
1677,made,1098,1
1678,made,1103,2
1679,made,1107,1
1680,made,1108,1
1681,made,1127,1
1682,made,1135,1
1683,made,1143,2
1684,made,1144,1
1685,made,1146,1
1686,made,1150,2
1687,made,1155,2
1688,made,1161,3
1689,made,1162,3
1690,made,1163,3
1691,made,1170,1
1692,made,1199,1
1693,made,1210,1
1694,made,1212,1
1695,made,1215,1
1696,made,1218,1
1697,made,1219,2
1698,made,1221,1
1699,made,1229,1
1700,made,1231,1
1701,made,1235,1
1702,made,1238,3
1703,made,1240,1
1704,made,1247,1
1705,made,1250,1
1706,made,1258,1
1707,made,1263,1
1708,made,1267,1
1709,made,1270,1
1710,made,1273,1
1711,made,1274,1
1712,made,1283,1
1713,made,1287,1
1714,made,1288,1
1715,made,1289,1
1716,made,1290,2
1717,made,1299,1
1718,made,1300,1
1719,made,1301,1
1720,made,1305,1
1721,made,1309,2
1722,made,1310,1
1723,made,1312,2
1724,made,1313,1
1725,made,1314,1
1726,made,1318,1
1727,made,1319,1
1728,made,1323,1
1729,made,1324,1
1730,made,1334,1
1731,made,1335,1
1732,made,1336,1
1733,made,1343,2
1734,made,1347,1
1735,made,1350,2
1736,made,1351,2
1737,made,1352,1
1738,made,1353,1
1739,made,1354,1
1740,made,1378,1
1741,made,1379,2
1742,made,1382,1
1743,made,1390,1
1744,made,1391,1
1745,made,1397,1
1746,order,0,1
1747,order,13,2
1748,order,32,1
1749,order,36,1
1750,order,48,1
1751,order,59,1
1752,order,72,1
1753,order,76,1
1754,order,83,1
1755,order,84,1
1756,order,93,4
1757,order,100,1
1758,order,106,1
1759,order,113,2
1760,order,114,1
1761,order,122,1
1762,order,123,3
1763,order,132,1
1764,order,142,1
1765,order,150,1
1766,order,154,1
1767,order,159,5
1768,order,162,1
1769,order,163,1
1770,order,167,1
1771,order,185,1
1772,order,191,1
1773,order,194,1
1774,order,200,2
1775,order,209,2
1776,order,221,1
1777,order,222,1
1778,order,224,1
1779,order,229,1
1780,order,230,2
1781,order,231,3
1782,order,233,4
1783,order,248,1
1784,order,258,1
1785,order,271,1
1786,order,276,1
1787,order,280,1
1788,order,286,1
1789,order,293,1
1790,order,301,1
1791,order,303,6
1792,order,305,5
1793,order,325,2
1794,order,328,1
1795,order,329,1
1796,order,333,1
1797,order,348,1
1798,order,353,1
1799,order,354,1
1800,order,355,1
1801,order,374,1
1802,order,383,2
1803,order,389,1
1804,order,394,1
1805,order,400,1
1806,order,445,1
1807,order,447,1
1808,order,457,1
1809,order,483,3
1810,order,487,1
1811,order,494,2
1812,order,496,2
1813,order,503,1
1814,order,524,1
1815,order,525,1
1816,order,527,1
1817,order,529,1
1818,order,533,2
1819,order,541,1
1820,order,545,1
1821,order,552,1
1822,order,555,1
1823,order,570,1
1824,order,574,1
1825,order,575,1
1826,order,592,1
1827,order,599,1
1828,order,609,1
1829,order,612,1
1830,order,613,1
1831,order,624,2
1832,order,626,1
1833,order,628,2
1834,order,632,1
1835,order,637,1
1836,order,645,1
1837,order,660,1
1838,order,662,2
1839,order,680,2
1840,order,684,1
1841,order,694,2
1842,order,696,1
1843,order,703,1
1844,order,706,1
1845,order,725,1
1846,order,729,1
1847,order,730,2
1848,order,755,1
1849,order,766,1
1850,order,767,1
1851,order,769,1
1852,order,772,1
1853,order,776,1
1854,order,777,1
1855,order,781,1
1856,order,784,1
1857,order,786,1
1858,order,798,1
1859,order,807,1
1860,order,813,4
1861,order,825,1
1862,order,835,1
1863,order,873,1
1864,order,902,1
1865,order,903,1
1866,order,917,1
1867,order,925,1
1868,order,926,1
1869,order,929,1
1870,order,930,2
1871,order,935,1
1872,order,938,2
1873,order,950,1
1874,order,961,1
1875,order,968,1
1876,order,975,3
1877,order,978,1
1878,order,980,1
1879,order,984,1
1880,order,995,1
1881,order,1001,1
1882,order,1018,1
1883,order,1036,1
1884,order,1039,3
1885,order,1050,1
1886,order,1053,1
1887,order,1061,2
1888,order,1065,1
1889,order,1066,1
1890,order,1071,1
1891,order,1073,5
1892,order,1074,2
1893,order,1085,4
1894,order,1087,1
1895,order,1088,1
1896,order,1107,8
1897,order,1109,1
1898,order,1118,2
1899,order,1146,3
1900,order,1151,1
1901,order,1174,2
1902,order,1199,2
1903,order,1200,1
1904,order,1201,7
1905,order,1203,1
1906,order,1208,1
1907,order,1209,1
1908,order,1214,1
1909,order,1221,1
1910,order,1224,1
1911,order,1239,1
1912,order,1245,1
1913,order,1246,1
1914,order,1247,5
1915,order,1251,1
1916,order,1258,6
1917,order,1269,1
1918,order,1270,1
1919,order,1271,1
1920,order,1279,1
1921,order,1286,1
1922,order,1289,1
1923,order,1308,2
1924,order,1312,2
1925,order,1318,1
1926,order,1320,1
1927,order,1324,1
1928,order,1325,1
1929,order,1334,1
1930,order,1338,1
1931,order,1340,1
1932,order,1341,1
1933,order,1365,1
1934,order,1370,1
1935,order,1372,1
1936,order,1383,1
1937,order,1392,1
1938,order,1395,1
1939,determin,0,1
1940,determin,13,1
1941,determin,28,2
1942,determin,36,2
1943,determin,38,2
1944,determin,39,1
1945,determin,50,3
1946,determin,53,2
1947,determin,55,3
1948,determin,56,1
1949,determin,59,2
1950,determin,71,3
1951,determin,72,1
1952,determin,77,1
1953,determin,78,1
1954,determin,79,2
1955,determin,83,1
1956,determin,84,1
1957,determin,87,2
1958,determin,89,1
1959,determin,90,1
1960,determin,91,1
1961,determin,94,1
1962,determin,96,1
1963,determin,104,1
1964,determin,107,1
1965,determin,111,1
1966,determin,115,1
1967,determin,121,1
1968,determin,122,1
1969,determin,130,1
1970,determin,131,1
1971,determin,134,1
1972,determin,139,3
1973,determin,148,1
1974,determin,153,1
1975,determin,154,3
1976,determin,157,2
1977,determin,163,1
1978,determin,164,1
1979,determin,170,2
1980,determin,173,1
1981,determin,176,1
1982,determin,182,1
1983,determin,192,2
1984,determin,195,3
1985,determin,196,2
1986,determin,197,2
1987,determin,201,1
1988,determin,224,2
1989,determin,226,1
1990,determin,228,1
1991,determin,235,2
1992,determin,237,1
1993,determin,243,1
1994,determin,247,1
1995,determin,248,2
1996,determin,267,1
1997,determin,276,2
1998,determin,286,3
1999,determin,287,1
2000,determin,300,1
2001,determin,313,2
2002,determin,321,1
2003,determin,324,1
2004,determin,350,1
2005,determin,353,1
2006,determin,356,1
2007,determin,361,1
2008,determin,362,4
2009,determin,369,2
2010,determin,371,1
2011,determin,374,1
2012,determin,378,1
2013,determin,386,1
2014,determin,390,1
2015,determin,407,1
2016,determin,409,1
2017,determin,415,1
2018,determin,416,1
2019,determin,422,2
2020,determin,423,1
2021,determin,432,2
2022,determin,433,2
2023,determin,438,1
2024,determin,439,1
2025,determin,451,2
2026,determin,454,1
2027,determin,455,1
2028,determin,458,2
2029,determin,459,1
2030,determin,462,1
2031,determin,465,1
2032,determin,466,1
2033,determin,472,1
2034,determin,484,1
2035,determin,496,1
2036,determin,500,1
2037,determin,502,1
2038,determin,503,2
2039,determin,510,1
2040,determin,516,1
2041,determin,520,1
2042,determin,522,2
2043,determin,525,1
2044,determin,528,1
2045,determin,541,1
2046,determin,553,1
2047,determin,560,2
2048,determin,563,1
2049,determin,570,2
2050,determin,580,2
2051,determin,581,1
2052,determin,583,2
2053,determin,584,1
2054,determin,595,1
2055,determin,598,1
2056,determin,600,1
2057,determin,601,1
2058,determin,615,1
2059,determin,616,1
2060,determin,621,2
2061,determin,623,3
2062,determin,625,1
2063,determin,637,1
2064,determin,642,1
2065,determin,654,1
2066,determin,656,1
2067,determin,659,1
2068,determin,660,1
2069,determin,661,1
2070,determin,665,2
2071,determin,668,1
2072,determin,672,1
2073,determin,690,1
2074,determin,691,1
2075,determin,692,1
2076,determin,695,1
2077,determin,696,1
2078,determin,700,3
2079,determin,701,5
2080,determin,703,2
2081,determin,709,2
2082,determin,711,1
2083,determin,712,1
2084,determin,716,1
2085,determin,720,1
2086,determin,721,1
2087,determin,724,2
2088,determin,727,1
2089,determin,730,1
2090,determin,733,1
2091,determin,741,1
2092,determin,759,1
2093,determin,763,2
2094,determin,765,1
2095,determin,766,3
2096,determin,771,1
2097,determin,774,1
2098,determin,776,1
2099,determin,779,2
2100,determin,785,3
2101,determin,791,1
2102,determin,793,2
2103,determin,800,1
2104,determin,802,1
2105,determin,803,1
2106,determin,812,1
2107,determin,814,2
2108,determin,815,1
2109,determin,821,1
2110,determin,822,1
2111,determin,826,3
2112,determin,838,2
2113,determin,842,1
2114,determin,850,1
2115,determin,855,1
2116,determin,856,1
2117,determin,859,1
2118,determin,860,1
2119,determin,873,1
2120,determin,884,1
2121,determin,887,1
2122,determin,888,2
2123,determin,896,1
2124,determin,903,1
2125,determin,904,1
2126,determin,909,1
2127,determin,910,1
2128,determin,912,1
2129,determin,926,4
2130,determin,931,1
2131,determin,932,1
2132,determin,933,2
2133,determin,946,1
2134,determin,951,1
2135,determin,961,1
2136,determin,964,1
2137,determin,966,1
2138,determin,970,1
2139,determin,972,1
2140,determin,973,2
2141,determin,979,2
2142,determin,983,1
2143,determin,984,1
2144,determin,988,1
2145,determin,989,2
2146,determin,991,1
2147,determin,992,1
2148,determin,993,2
2149,determin,995,2
2150,determin,998,1
2151,determin,1002,1
2152,determin,1004,1
2153,determin,1008,1
2154,determin,1014,1
2155,determin,1019,1
2156,determin,1023,1
2157,determin,1031,2
2158,determin,1037,1
2159,determin,1038,1
2160,determin,1042,1
2161,determin,1046,1
2162,determin,1052,1
2163,determin,1063,1
2164,determin,1064,1
2165,determin,1065,4
2166,determin,1067,1
2167,determin,1075,2
2168,determin,1091,2
2169,determin,1102,1
2170,determin,1104,1
2171,determin,1115,1
2172,determin,1116,1
2173,determin,1127,1
2174,determin,1128,1
2175,determin,1132,2
2176,determin,1133,1
2177,determin,1143,1
2178,determin,1146,1
2179,determin,1149,1
2180,determin,1150,1
2181,determin,1154,1
2182,determin,1158,1
2183,determin,1161,1
2184,determin,1162,2
2185,determin,1163,1
2186,determin,1165,1
2187,determin,1178,2
2188,determin,1195,1
2189,determin,1197,1
2190,determin,1211,1
2191,determin,1215,1
2192,determin,1217,1
2193,determin,1218,2
2194,determin,1223,2
2195,determin,1224,1
2196,determin,1226,1
2197,determin,1234,1
2198,determin,1238,1
2199,determin,1246,1
2200,determin,1250,1
2201,determin,1253,1
2202,determin,1254,1
2203,determin,1256,1
2204,determin,1260,2
2205,determin,1261,1
2206,determin,1262,1
2207,determin,1263,2
2208,determin,1265,1
2209,determin,1266,1
2210,determin,1267,2
2211,determin,1273,1
2212,determin,1274,1
2213,determin,1281,1
2214,determin,1290,1
2215,determin,1292,1
2216,determin,1300,1
2217,determin,1315,2
2218,determin,1318,1
2219,determin,1321,1
2220,determin,1328,1
2221,determin,1330,1
2222,determin,1332,3
2223,determin,1334,1
2224,determin,1337,2
2225,determin,1342,1
2226,determin,1348,1
2227,determin,1359,3
2228,determin,1360,1
2229,determin,1361,1
2230,determin,1374,1
2231,determin,1377,1
2232,determin,1382,1
2233,determin,1384,1
2234,determin,1385,1
2235,determin,1389,1
2236,determin,1390,1
2237,determin,1392,1
2238,spanwis,0,1
2239,spanwis,188,1
2240,spanwis,204,1
2241,spanwis,283,1
2242,spanwis,432,1
2243,spanwis,512,1
2244,spanwis,673,1
2245,spanwis,676,1
2246,spanwis,677,1
2247,spanwis,678,1
2248,spanwis,681,3
2249,spanwis,695,4
2250,spanwis,698,2
2251,spanwis,709,1
2252,spanwis,782,1
2253,spanwis,793,2
2254,spanwis,876,1
2255,spanwis,917,1
2256,spanwis,918,1
2257,spanwis,1063,4
2258,spanwis,1196,3
2259,spanwis,1219,2
2260,spanwis,1279,3
2261,spanwis,1288,1
2262,spanwis,1319,1
2263,spanwis,1331,2
2264,spanwis,1333,2
2265,distribut,0,1
2266,distribut,3,1
2267,distribut,18,1
2268,distribut,24,1
2269,distribut,28,3
2270,distribut,30,1
2271,distribut,36,2
2272,distribut,37,2
2273,distribut,38,3
2274,distribut,47,1
2275,distribut,48,5
2276,distribut,53,1
2277,distribut,55,5
2278,distribut,56,5
2279,distribut,57,1
2280,distribut,58,1
2281,distribut,61,1
2282,distribut,64,1
2283,distribut,69,3
2284,distribut,79,3
2285,distribut,84,2
2286,distribut,88,2
2287,distribut,89,2
2288,distribut,90,2
2289,distribut,93,4
2290,distribut,94,3
2291,distribut,95,1
2292,distribut,96,1
2293,distribut,100,2
2294,distribut,107,1
2295,distribut,114,2
2296,distribut,122,3
2297,distribut,125,1
2298,distribut,130,1
2299,distribut,131,1
2300,distribut,137,3
2301,distribut,143,1
2302,distribut,146,4
2303,distribut,150,2
2304,distribut,153,3
2305,distribut,154,1
